Filename Index Temperature Position
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-53-44_0111.fits 108 6.03 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-54-48_0112.fits 109 5.93 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-56-03_0113.fits 110 5.93 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-57-08_0114.fits 111 5.93 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-58-14_0115.fits 112 5.93 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T03-59-28_0116.fits 113 5.93 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-00-34_0117.fits 114 5.93 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-01-41_0118.fits 115 5.93 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-02-54_0119.fits 116 5.93 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-03-57_0120.fits 117 5.93 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-05-02_0121.fits 118 5.93 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-06-16_0122.fits 119 5.80 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-07-21_0123.fits 120 5.80 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-08-25_0124.fits 121 5.80 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-09-40_0125.fits 122 5.70 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-10-44_0126.fits 123 5.70 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-11-50_0127.fits 124 5.70 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-13-03_0128.fits 125 5.70 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-14-08_0129.fits 126 5.70 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-15-12_0130.fits 127 5.70 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-16-26_0131.fits 128 5.70 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-17-30_0132.fits 129 5.59 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-18-35_0133.fits 130 5.59 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-19-48_0134.fits 131 5.59 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-20-52_0135.fits 132 5.59 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-21-57_0136.fits 133 5.59 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-23-11_0137.fits 134 5.59 25304
