filename,index,temperature,position
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-09-09_0215.fits,173,9.06,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-10-23_0216.fits,174,8.86,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-11-30_0217.fits,175,8.86,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-12-38_0218.fits,176,8.75,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-13-50_0219.fits,177,8.75,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-14-55_0220.fits,178,8.54,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-16-57_0221.fits,179,8.54,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-18-39_0222.fits,180,8.43,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-23-35_0223.fits,181,8.54,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-25-36_0224.fits,182,8.44,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-27-08_0225.fits,183,8.44,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-29-33_0226.fits,184,8.33,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-30-40_0227.fits,185,8.33,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-32-16_0228.fits,186,8.33,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-33-49_0229.fits,187,8.56,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-35-26_0230.fits,188,8.77,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-37-03_0231.fits,189,8.56,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-39-33_0232.fits,190,8.46,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-41-10_0233.fits,191,8.36,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-42-47_0234.fits,192,8.36,25221
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-44-21_0235.fits,193,8.36,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-45-58_0236.fits,194,8.45,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-47-36_0237.fits,195,8.45,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-49-14_0238.fits,196,8.34,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-50-51_0239.fits,197,8.24,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-52-14_0240.fits,198,8.24,25203
